Fixtures,,,,,,,,NIF,Collide,,On
ID,NIF #,Textual Name,X,Y,Z,A,Scale,Collide,Radius,Animate,Ground,Flip,Cave,Unique ID,3D Angle,3D Axis X,3D Axis Y,3D Axis Z,Variation,Primary Tint,Secondary Tint,FarDraw,Interior,Keep Status,Mount,Too Steep
11863,796,vfx_pyro_torchfire (Instance 42),43719.79,51731.94,6719.00,0,75,2048,0,0,0,0,0,553,0.000000,1.000000,0.000000,0.000000,,0,0,0,0,0,0,0
11864,796,vfx_pyro_torchfire (Instance 43),39545.09,53671.80,6709.00,0,75,2048,0,0,0,0,0,554,0.000000,1.000000,0.000000,0.000000,,0,0,0,0,0,0,0
11865,795,vfx_pyro_fire_normal (Instance 27),42383.31,54621.65,6542.21,0,125,2048,0,0,0,0,0,555,0.000000,1.000000,0.000000,0.000000,,0,0,0,0,0,0,0
11866,795,vfx_pyro_fire_normal (Instance 28),43975.03,55733.77,6563.61,0,125,2048,0,0,0,0,0,556,0.000000,1.000000,0.000000,0.000000,,0,0,0,0,0,0,0
11867,794,vfx_pyro_fire_large (Instance 34),46932.30,56312.54,7167.63,0,100,2048,0,0,0,0,0,557,0.000000,1.000000,0.000000,0.000000,,0,0,0,0,0,0,0
11868,794,vfx_pyro_fire_large (Instance 35),46985.34,56047.35,7167.63,0,100,2048,0,0,0,0,0,558,0.000000,1.000000,0.000000,0.000000,,0,0,0,0,0,0,0
11869,795,vfx_pyro_fire_normal (Instance 29),48485.25,56207.36,7130.17,0,125,2048,0,0,0,0,0,559,0.000000,1.000000,0.000000,0.000000,,0,0,0,0,0,0,0
11870,718,ge_firewood01 (Instance 2),49638.60,57076.34,7282.33,54,100,2048,0,0,0,0,0,560,0.950000,0.000000,0.000000,-1.000000,,0,0,0,0,0,0,0
11871,794,vfx_pyro_fire_large (Instance 36),49645.09,57076.62,7276.33,0,100,2048,0,0,0,0,0,561,0.000000,1.000000,0.000000,0.000000,,0,0,0,0,0,0,0
11872,794,vfx_pyro_fire_large (Instance 37),52797.28,54563.83,7073.77,0,75,2048,0,0,0,0,0,562,0.000000,1.000000,0.000000,0.000000,,0,0,0,0,0,0,0
11873,794,vfx_pyro_fire_large (Instance 38),49718.86,61417.81,6794.27,0,75,2048,0,0,0,0,0,563,0.000000,1.000000,0.000000,0.000000,,0,0,0,0,0,0,0
11874,795,vfx_pyro_fire_normal (Instance 30),54397.69,55631.20,7129.79,0,125,2048,0,0,0,0,0,564,0.000000,1.000000,0.000000,0.000000,,0,0,0,0,0,0,0
11875,795,vfx_pyro_fire_normal (Instance 31),54354.70,55522.80,7129.82,0,125,2048,0,0,0,0,0,565,0.000000,1.000000,0.000000,0.000000,,0,0,0,0,0,0,0
11876,794,vfx_pyro_fire_large (Instance 39),58290.15,55794.52,7588.27,0,100,2048,0,0,0,0,0,566,0.000000,1.000000,0.000000,0.000000,,0,0,0,0,0,0,0
11877,794,vfx_pyro_fire_large (Instance 40),58021.38,55182.67,7588.26,0,100,2048,0,0,0,0,0,567,0.000000,1.000000,0.000000,0.000000,,0,0,0,0,0,0,0
11878,794,vfx_pyro_fire_large (Instance 41),59248.22,54589.88,7578.27,0,75,2048,0,0,0,0,0,568,0.000000,1.000000,0.000000,0.000000,,0,0,0,0,0,0,0
11879,794,vfx_pyro_fire_large (Instance 42),59487.35,55090.33,7578.26,0,75,2048,0,0,0,0,0,571,0.000000,1.000000,0.000000,0.000000,,0,0,0,0,0,0,0
11880,796,vfx_pyro_torchfire (Instance 27),57785.37,52023.50,7038.00,0,75,2048,0,0,0,0,0,572,0.000000,1.000000,0.000000,0.000000,,0,0,0,0,0,0,0
11881,796,vfx_pyro_torchfire (Instance 28),56763.89,51035.76,7055.00,0,75,2048,0,0,0,0,0,579,0.000000,1.000000,0.000000,0.000000,,0,0,0,0,0,0,0
11882,795,vfx_pyro_fire_normal (Instance 33),61559.84,57612.96,7162.67,0,100,2048,0,0,0,0,0,400,0.000000,1.000000,0.000000,0.000000,,0,0,0,0,0,0,0
11883,795,vfx_pyro_fire_normal (Instance 34),62598.35,57807.06,7158.51,0,100,2048,0,0,0,0,0,401,0.000000,1.000000,0.000000,0.000000,,0,0,0,0,0,0,0
11884,795,vfx_pyro_fire_normal (Instance 35),61746.74,59080.01,7163.57,0,100,2048,0,0,0,0,0,583,0.000000,1.000000,0.000000,0.000000,,0,0,0,0,0,0,0
11885,794,vfx_pyro_fire_large (Instance 43),60378.61,54073.17,7571.27,0,75,2048,0,0,0,0,0,593,0.000000,1.000000,0.000000,0.000000,,0,0,0,0,0,0,0
11886,795,vfx_pyro_fire_normal (Instance 39),60857.57,52445.29,7370.57,0,100,2048,0,0,0,0,0,594,0.000000,1.000000,0.000000,0.000000,,0,0,0,0,0,0,0
11887,794,vfx_pyro_fire_large (Instance 44),61772.35,45984.19,7662.12,0,100,2048,0,0,0,0,0,595,0.000000,1.000000,0.000000,0.000000,,0,0,0,0,0,0,0
11888,794,vfx_pyro_fire_large (Instance 45),62107.80,45991.27,7662.12,0,100,2048,0,0,0,0,0,596,0.000000,1.000000,0.000000,0.000000,,0,0,0,0,0,0,0
11889,795,vfx_pyro_fire_normal (Instance 41),52619.42,49587.12,6796.12,0,100,2048,0,0,0,0,0,598,0.000000,1.000000,0.000000,0.000000,,0,0,0,0,0,0,0
11890,795,vfx_pyro_fire_normal (Instance 42),51523.60,50775.18,6772.05,0,100,2048,0,0,0,0,0,599,0.000000,1.000000,0.000000,0.000000,,0,0,0,0,0,0,0
11891,440,ch_signpost_base01 (Instance 0),42292.61,2832.59,4593.76,311,100,2048,0,0,0,0,0,600,0.850000,0.000000,0.000000,1.000000,,0,0,0,0,0,0,0
11892,440,ch_signpost_base01 (Instance 1),51293.55,12333.75,5235.69,0,100,2048,0,0,0,0,0,605,0.000000,1.000000,0.000000,0.000000,,0,0,0,0,0,0,0
11893,638,em_roadsign02_base (Instance 0),31850.84,21177.61,4862.15,0,100,2048,0,0,0,0,0,611,0.000000,1.000000,0.000000,0.000000,,0,0,0,0,0,0,0
11894,639,em_roadsign02_marker01 (Instance 0),31862.08,21179.16,5033.07,340,100,2048,0,0,0,0,0,612,0.350000,0.000000,0.000000,1.000000,,0,0,0,0,0,0,0
11895,639,em_roadsign02_marker01 (Instance 1),31853.16,21184.22,5003.35,221,100,2048,0,0,0,0,0,613,2.433185,0.000000,0.000000,1.000000,,0,0,0,0,0,0,0
11896,639,em_roadsign02_marker01 (Instance 2),31859.33,21179.20,4971.73,149,100,2048,0,0,0,0,0,614,2.600000,0.000000,0.000000,-1.000000,,0,0,0,0,0,0,0
11897,639,em_roadsign02_marker01 (Instance 3),31839.40,21177.10,4934.11,275,100,2048,0,0,0,0,0,615,1.483185,0.000000,0.000000,1.000000,,0,0,0,0,0,0,0
11898,440,ch_signpost_base01 (Instance 2),57676.60,25113.81,6528.03,163,100,2048,0,0,0,0,0,616,2.850000,0.000000,0.000000,-1.000000,,0,0,0,0,0,0,0
11899,440,ch_signpost_base01 (Instance 3),54120.30,34198.50,5752.63,194,100,2048,0,0,0,0,0,625,2.900000,0.000000,0.000000,1.000000,,0,0,0,0,0,0,0
11900,638,em_roadsign02_base (Instance 1),26198.45,43052.31,7018.19,169,100,2048,0,0,0,0,0,629,2.950001,0.000000,0.000000,-1.000000,,0,0,0,0,0,0,0
11901,639,em_roadsign02_marker01 (Instance 4),26208.22,43054.44,7181.09,97,100,2048,0,0,0,0,0,630,1.700000,0.000000,0.000000,-1.000000,,0,0,0,0,0,0,0
11902,639,em_roadsign02_marker01 (Instance 5),26203.78,43060.05,7144.57,286,100,2048,0,0,0,0,0,631,1.283185,0.000000,0.000000,1.000000,,0,0,0,0,0,0,0
11903,639,em_roadsign02_marker01 (Instance 6),26202.77,43065.41,7112.04,0,100,2048,0,0,0,0,0,632,0.000000,1.000000,0.000000,0.000000,,0,0,0,0,0,0,0
11904,639,em_roadsign02_marker01 (Instance 7),26192.79,43064.05,7078.46,215,100,2048,0,0,0,0,0,633,2.533185,0.000000,0.000000,1.000000,,0,0,0,0,0,0,0
11905,791,vfx_fire_candle01 (Instance 82),33033.36,29050.52,5505.71,0,100,2048,0,0,0,0,0,470,0.000000,1.000000,0.000000,0.000000,,0,0,0,0,0,0,0
11906,791,vfx_fire_candle01 (Instance 83),33057.29,29061.42,5510.88,0,100,2048,0,0,0,0,0,635,0.000000,1.000000,0.000000,0.000000,,0,0,0,0,0,0,0
11907,621,em_lantern_hand_01 (Instance 15),40553.01,10407.92,5135.69,0,100,2048,0,0,0,0,0,636,0.000000,1.000000,0.000000,0.000000,,0,0,0,0,0,0,0
11908,794,vfx_pyro_fire_large (Instance 44),40414.47,4808.27,5731.96,0,100,2048,0,0,0,0,0,637,0.000000,1.000000,0.000000,0.000000,,0,0,0,0,0,0,0
11909,619,em_lamp_post_01 (Instance 94),49951.74,52356.69,7032.00,337,100,2048,0,0,0,0,0,638,0.400000,0.000000,0.000000,1.000000,,0,0,0,0,0,0,0
11910,795,vfx_pyro_fire_normal (Instance 43),57167.52,55791.65,7637.78,0,100,2048,0,0,0,0,0,639,0.000000,1.000000,0.000000,0.000000,,0,0,0,0,0,0,0
11911,795,vfx_pyro_fire_normal (Instance 44),57283.05,56111.11,7642.89,0,100,2048,0,0,0,0,0,640,0.000000,1.000000,0.000000,0.000000,,0,0,0,0,0,0,0
11912,551,em_city_docks_crate04 (Instance 0),26033.89,5878.55,3745.23,0,100,2048,0,0,0,0,0,641,0.000000,1.000000,0.000000,0.000000,,0,0,0,0,0,0,0
11913,550,em_city_docks_crate03 (Instance 0),27126.04,6539.66,3664.00,95,100,2048,0,0,0,0,0,642,1.649990,0.000000,0.000000,-1.000000,,0,0,0,0,0,0,0
11914,550,em_city_docks_crate03 (Instance 1),27130.09,6292.56,3663.40,95,100,2048,0,0,0,0,0,643,1.650000,0.000000,0.000000,-1.000000,,0,0,0,0,0,0,0
11915,549,em_city_docks_crate02 (Instance 0),25790.93,6561.65,3664.00,180,100,2048,0,0,0,0,0,644,3.133185,0.000000,0.000000,1.000000,,0,0,0,0,0,0,0
11916,546,em_city_crates01 (Instance 0),26061.29,5982.25,3645.12,172,100,2048,0,0,0,0,0,645,3.000000,0.000000,0.000000,-1.000000,,0,0,0,0,0,0,0
11917,547,em_city_crates_lamp (Instance 0),26048.76,6392.02,3648.00,0,100,2048,0,0,0,0,0,646,0.000000,1.000000,0.000000,0.000000,,0,0,0,0,0,0,0
11918,546,em_city_crates01 (Instance 2),26970.45,6357.04,3664.00,0,100,2048,0,0,0,0,0,650,0.000000,1.000000,0.000000,0.000000,,0,0,0,0,0,0,0
11919,546,em_city_crates01 (Instance 3),26992.92,6143.72,3646.05,0,100,2048,0,0,0,0,0,651,0.000000,1.000000,0.000000,0.000000,,0,0,0,0,0,0,0
11920,548,em_city_docks_crate01 (Instance 0),26572.67,6093.96,3646.03,0,100,2048,0,0,0,0,0,652,0.000000,1.000000,0.000000,0.000000,,0,0,0,0,0,0,0
11921,605,em_fence02_piece03 (Instance 110),40652.96,13764.98,5113.61,300,100,2048,0,0,0,0,0,653,1.050022,0.000000,0.000000,1.000000,,0,0,0,0,0,0,0
11922,605,em_fence02_piece03 (Instance 111),40797.31,13513.31,5113.61,300,100,2048,0,0,0,0,0,654,1.050034,0.000000,0.000000,1.000000,,0,0,0,0,0,0,0
11923,662,em_shrub01_var00 (Instance 269),40735.71,13441.20,5144.00,220,88,2048,0,0,1,0,0,656,2.437953,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
11924,557,em_crypt_entrance01 (Instance 2),26362.14,35056.68,6183.00,180,100,2048,0,0,0,0,0,673,3.141593,0.000000,0.000000,1.000000,Name1,0,0,0,1,0,0,0
11925,558,em_crypt_hall02 (Instance 4),26374.24,35584.99,6192.76,90,100,2048,0,0,0,0,0,674,1.570796,0.000000,0.000000,-1.000000,Name1,0,0,0,1,0,0,0
11926,591,em_farm_wall01 (Instance 532),26842.04,34370.97,6489.99,179,100,2048,0,0,0,0,0,675,3.128916,-0.010094,-0.048720,-0.998761,,0,0,0,0,0,0,0
11927,591,em_farm_wall01 (Instance 533),27041.11,34430.24,6509.74,214,100,2048,0,0,0,0,0,676,2.554754,0.059564,0.115823,0.991482,,0,0,0,0,0,0,0
11928,591,em_farm_wall01 (Instance 533),26628.42,33877.99,6419.99,145,100,2048,0,0,0,0,0,677,2.543211,0.104438,-0.083037,-0.991059,,0,0,0,0,0,0,0
11929,591,em_farm_wall01 (Instance 534),26757.81,33715.55,6343.47,112,100,2048,0,0,0,0,0,678,2.011102,0.212636,-0.106167,-0.971347,,0,0,0,0,0,0,0
11930,591,em_farm_wall01 (Instance 535),26758.26,33520.32,6268.80,72,100,2048,0,0,0,0,0,679,1.338086,0.321519,-0.036513,-0.946199,,0,0,0,0,0,0,0
11931,591,em_farm_wall01 (Instance 536),26710.57,33316.38,6209.78,83,100,2048,0,0,0,0,0,680,1.528483,0.283474,-0.061333,-0.957016,,0,0,0,0,0,0,0
11932,545,em_chest_01 (Instance 13),26264.33,34465.13,6472.00,180,100,2048,0,0,0,0,0,666,3.133185,0.000000,0.000000,-1.000000,,0,0,0,0,0,0,0
11933,556,em_crate_03 (Instance 143),26214.03,34366.71,6472.00,68,100,2048,0,0,0,0,0,671,1.186824,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
11934,556,em_crate_03 (Instance 144),26570.98,34422.37,6472.00,114,100,2048,0,0,0,0,0,672,1.989675,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
11935,555,em_crate_02 (Instance 35),26535.29,34402.79,6472.00,187,100,2048,0,0,0,0,0,669,3.018967,0.000000,0.000000,1.000000,,0,0,0,0,0,0,0
11936,554,em_crate_01 (Instance 94),26503.98,34440.57,6472.00,6,100,2048,0,0,0,0,0,667,0.112943,0.000000,0.000000,-1.000000,,0,0,0,0,0,0,0
11937,554,em_crate_01 (Instance 95),26245.28,34342.16,6472.00,327,100,2048,0,0,0,0,0,668,0.568549,0.000000,0.000000,1.000000,,0,0,0,0,0,0,0
11938,555,em_crate_02 (Instance 37),26246.09,34344.25,6489.23,266,100,2048,0,0,0,0,0,670,1.637191,0.000000,0.000000,1.000000,,0,0,0,0,0,0,0
11939,493,em_bucket_01 (Instance 22),26223.07,34378.01,6506.97,0,100,2048,0,0,0,0,0,664,0.000000,1.000000,0.000000,0.000000,,0,0,0,0,0,0,0
11940,493,em_bucket_01 (Instance 23),26503.89,34441.04,6489.22,0,100,2048,0,0,0,0,0,665,0.000000,1.000000,0.000000,0.000000,,0,0,0,0,0,0,0
11941,473,em_barrel_01 (Instance 445),26220.69,34465.13,6472.00,55,100,2048,0,0,0,0,0,657,0.967588,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
11942,473,em_barrel_01 (Instance 446),26202.86,34444.39,6472.00,86,100,2048,0,0,0,0,0,658,1.502580,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
11943,473,em_barrel_01 (Instance 447),26229.78,34437.15,6472.00,24,100,2048,0,0,0,0,0,659,0.424734,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
11944,473,em_barrel_01 (Instance 448),26554.89,34490.36,6472.00,135,100,2048,0,0,0,0,0,660,2.361060,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
11945,473,em_barrel_01 (Instance 449),26525.03,34485.52,6472.00,164,100,2048,0,0,0,0,0,661,2.854059,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
11946,473,em_barrel_01 (Instance 450),26606.63,34365.16,6471.00,229,100,2048,0,0,0,0,0,662,2.293947,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
11947,473,em_barrel_01 (Instance 451),26251.71,34400.71,6481.00,38,100,2048,0,0,0,0,0,663,1.978996,0.845931,0.015556,-0.533065,Name1,0,0,0,0,0,0,0
11948,472,em_banner_02 (Instance 2),26173.89,34412.07,6472.00,222,100,2048,0,0,0,0,0,507,2.408554,0.000000,0.000000,1.000000,Name2,0,0,0,0,0,0,0
11949,664,em_siege_cannon01 (Instance 14),26201.28,34088.94,6474.00,155,100,2048,0,0,0,0,0,681,2.700000,0.000000,0.000000,-1.000000,,0,0,0,0,0,0,0
11950,465,dw_prop_cball_pile01 (Instance 3),26316.31,34112.85,6472.00,0,100,2048,0,0,0,0,0,506,0.000000,1.000000,0.000000,0.000000,,0,0,0,0,0,0,0
11951,490,em_boulder_large_b (Instance 55),53998.85,5553.71,5394.49,0,100,2048,0,0,0,0,0,16384,0.000000,1.000000,0.000000,0.000000,,0,0,0,0,0,0,0
11952,489,em_boulder_large_a (Instance 69),53414.59,5891.93,5425.26,228,99,2048,0,0,0,0,0,16385,2.310246,0.000000,0.000000,1.000000,,0,0,0,0,0,0,0
11953,645,em_rock_05 (Instance 307),53858.39,5841.95,5374.68,342,115,2048,0,0,0,0,0,16386,0.319906,0.000000,0.000000,1.000000,,0,0,0,0,0,0,0
11954,642,em_rock_02 (Instance 410),53718.21,5987.87,5376.36,83,100,2048,0,0,0,0,0,16387,1.640846,-0.421941,0.373820,-0.825969,,0,0,0,0,0,0,0
11955,640,em_rock_00 (Instance 326),53739.52,5903.91,5461.77,258,197,2048,0,0,0,0,0,16388,1.919203,-0.359048,0.151994,0.920860,,0,0,0,0,0,0,0
11956,641,em_rock_01 (Instance 396),54028.20,5829.08,5390.28,126,96,2048,0,0,0,0,0,16389,2.193237,0.215094,0.205007,-0.954833,,0,0,0,0,0,0,0
11957,517,em_building_windmill04 (Instance 2),62739.75,60649.46,7450.00,172,100,2048,0,0,0,0,0,16390,3.000001,0.000000,0.000000,-1.000000,,0,0,0,0,0,0,0
11958,643,em_rock_03 (Instance 466),36742.34,8910.58,4146.83,77,100,2048,0,0,0,0,0,16391,1.350000,0.000000,0.000000,-1.000000,,0,0,0,0,0,0,0
11959,675,em_tent_table01 (Instance 1),28734.81,22840.57,4949.00,297,100,2048,0,0,0,0,0,16392,1.100000,0.000000,0.000000,1.000000,,0,0,0,0,0,0,0
11960,564,em_crypt_prop02b (Instance 1),28704.75,22820.47,4976.46,74,100,2048,0,0,0,0,0,16393,1.300000,0.000000,0.000000,-1.000000,,0,0,0,0,0,0,0
11961,614,em_hourglass_01 (Instance 0),28802.30,22768.04,4985.30,0,100,2048,0,0,0,0,0,16394,0.000000,1.000000,0.000000,0.000000,,0,0,0,0,0,0,0
11962,674,em_tent_shelf01 (Instance 0),28710.54,22873.64,4949.00,271,100,2048,0,0,0,0,0,16395,1.550001,0.000000,0.000000,1.000000,,0,0,0,0,0,0,0
11963,674,em_tent_shelf01 (Instance 1),28749.68,22598.63,4952.00,60,100,2048,0,0,0,0,0,16396,1.050000,0.000000,0.000000,-1.000000,,0,0,0,0,0,0,0
11964,580,em_cups_05 (Instance 7),28715.89,22870.63,4990.88,0,100,2048,0,0,0,0,0,16397,0.000000,1.000000,0.000000,0.000000,,0,0,0,0,0,0,0
11965,486,em_books_04 (Instance 4),28710.94,22872.92,5017.91,276,100,2048,0,0,0,0,0,16398,1.466914,0.000000,0.000000,1.000000,,0,0,0,0,0,0,0
11966,485,em_books_03 (Instance 5),28710.38,22875.18,4964.52,279,100,2048,0,0,0,0,0,16399,1.408429,0.000000,0.000000,1.000000,,0,0,0,0,0,0,0
11967,480,em_basket_short (Instance 12),28750.95,22595.18,4967.52,0,100,2048,0,0,0,0,0,16400,0.000000,1.000000,0.000000,0.000000,,0,0,0,0,0,0,0
11968,481,em_basket_sml_01 (Instance 11),28739.34,22844.50,4975.23,0,100,2048,0,0,0,0,0,16401,0.000000,1.000000,0.000000,0.000000,,0,0,0,0,0,0,0
11969,580,em_cups_05 (Instance 8),28757.98,22597.78,4993.88,0,100,2048,0,0,0,0,0,16402,0.000000,1.000000,0.000000,0.000000,,0,0,0,0,0,0,0
11970,580,em_cups_05 (Instance 9),28744.36,22604.86,4993.88,271,100,2048,0,0,0,0,0,16403,1.550001,0.000000,0.000000,1.000000,,0,0,0,0,0,0,0
11971,579,em_cups_04 (Instance 8),28749.06,22605.92,5020.91,0,100,2048,0,0,0,0,0,16404,0.000000,1.000000,0.000000,0.000000,,0,0,0,0,0,0,0
11972,611,em_grainsack01 (Instance 3),28609.95,23207.51,4969.76,249,100,2048,0,0,0,0,0,16405,1.933320,0.000000,0.000000,1.000000,,0,0,0,0,0,0,0
11973,611,em_grainsack01 (Instance 4),28608.87,23181.16,4972.14,160,105,2048,0,0,0,0,0,16406,2.764492,-0.097606,-0.170318,-0.980543,,0,0,0,0,0,0,0
11974,621,em_lantern_hand_01 (Instance 16),28838.16,22742.13,4975.01,0,100,2048,0,0,0,0,0,16407,0.000000,1.000000,0.000000,0.000000,,0,0,0,0,0,0,0
11975,621,em_lantern_hand_01 (Instance 17),28652.64,22901.80,4953.42,0,100,2048,0,0,0,0,0,16408,0.000000,1.000000,0.000000,0.000000,,0,0,0,0,0,0,0
11976,626,em_outhouse_01 (Instance 10),28222.46,22991.40,4980.12,0,100,2048,0,0,0,0,0,16409,0.000000,1.000000,0.000000,0.000000,,0,0,0,0,0,0,0
11977,626,em_outhouse_01 (Instance 11),28099.04,23066.42,4995.37,297,100,2048,0,0,0,0,0,16410,1.100000,0.000000,0.000000,1.000000,,0,0,0,0,0,0,0
11978,587,em_dead_peasant_m_01 (Instance 12),28144.52,23118.57,5012.88,122,100,2048,0,0,0,0,0,16411,2.122101,0.024995,0.013979,-0.999590,,0,0,0,0,0,0,0
11979,588,em_dead_peasant_m_02 (Instance 12),28472.22,23152.74,4984.45,188,100,2048,0,0,0,0,0,16412,3.001860,0.000000,0.000000,1.000000,,0,0,0,0,0,0,0
11980,663,em_shrub02_var00 (Instance 3596),63115.71,4075.40,5522.93,113,83,2048,0,0,1,0,0,16413,1.966815,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
11981,663,em_shrub02_var00 (Instance 3597),62244.11,3271.20,5458.70,306,124,2048,0,0,1,0,0,16414,0.948988,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
11982,663,em_shrub02_var00 (Instance 3598),62440.39,3329.96,5456.49,139,109,2048,0,0,1,0,0,16415,2.417920,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
11983,663,em_shrub02_var00 (Instance 3599),63065.38,2942.91,5554.61,219,99,2048,0,0,1,0,0,16416,2.461155,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
11984,663,em_shrub02_var00 (Instance 3600),60642.40,4756.98,5395.70,34,117,2048,0,0,1,0,0,16417,0.587916,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
11985,663,em_shrub02_var00 (Instance 3601),60836.38,6255.61,5523.76,122,124,2048,0,0,1,0,0,16418,2.133257,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
11986,683,em_tree04_var00 (Instance 303),61308.43,6380.77,5531.79,133,130,2048,0,0,0,0,0,16419,2.313314,0.000000,0.000000,-1.000000,,0,0,0,0,0,0,0
11987,685,em_tree06_var00 (Instance 221),61696.05,2908.87,5426.45,263,105,2048,0,0,0,0,0,16420,1.701317,0.000000,0.000000,1.000000,,0,0,0,0,0,0,0
11988,683,em_tree04_var00 (Instance 304),59478.95,4258.78,5325.65,216,98,2048,0,0,0,0,0,16421,2.510289,0.000000,0.000000,1.000000,,0,0,0,0,0,0,0
11989,663,em_shrub02_var00 (Instance 3602),59450.70,4314.82,5329.33,8,84,2048,0,0,1,0,0,16422,0.138254,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
11990,663,em_shrub02_var00 (Instance 3603),61300.58,4418.14,5422.31,273,123,2048,0,0,1,0,0,16423,1.512744,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
11991,686,em_tree07_var00 (Instance 301),63089.50,3086.63,5553.75,117,150,2048,0,0,0,0,0,16424,2.036613,0.000000,0.000000,-1.000000,,0,0,0,0,0,0,0
11992,686,em_tree07_var00 (Instance 302),58311.58,5364.18,5443.07,190,144,2048,0,0,0,0,0,16425,2.963491,-0.099829,0.008959,0.994964,,0,0,0,0,0,0,0
11993,683,em_tree04_var00 (Instance 305),61281.98,4532.77,5376.00,270,141,2048,0,0,0,0,0,16426,1.570796,0.000000,0.000000,1.000000,Name3,0,0,0,0,0,0,0
11994,663,em_shrub02_var00 (Instance 3604),61862.64,2940.67,5456.00,191,81,2048,0,0,1,0,0,16427,2.943416,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
11995,663,em_shrub02_var00 (Instance 3605),61217.78,5326.09,5524.67,278,109,2048,0,0,1,0,0,16428,1.430481,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
11996,518,em_bush_blackroses_02 (Instance 0),63895.80,20858.55,6565.71,99,102,2048,0,0,1,0,0,16429,1.729040,0.000000,0.000000,-1.000000,,0,0,0,0,0,0,0
11997,518,em_bush_blackroses_02 (Instance 1),64071.61,21107.34,6592.32,296,97,2048,0,0,1,0,0,16430,1.112414,0.000000,0.000000,1.000000,,0,0,0,0,0,0,0
11998,519,em_bush_blackroses_03 (Instance 0),63597.64,20434.51,6667.37,224,101,2048,0,0,1,0,0,16431,2.366429,0.000000,0.000000,1.000000,,0,0,0,0,0,0,0
11999,518,em_bush_blackroses_02 (Instance 2),62525.21,19710.60,6663.83,315,88,2048,0,0,1,0,0,16432,0.784272,0.000000,0.000000,1.000000,,0,0,0,0,0,0,0
12000,518,em_bush_blackroses_02 (Instance 3),62730.18,19818.34,6665.27,175,102,2048,0,0,1,0,0,16433,3.053865,0.000000,0.000000,-1.000000,,0,0,0,0,0,0,0
12001,518,em_bush_blackroses_02 (Instance 4),62019.84,19893.52,6600.48,65,80,2048,0,0,1,0,0,16434,1.134955,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
12002,518,em_bush_blackroses_02 (Instance 5),61726.57,19952.87,6561.89,148,88,2048,0,0,1,0,0,16435,2.582919,0.000000,0.000000,-1.000000,,0,0,0,0,0,0,0
12003,518,em_bush_blackroses_02 (Instance 6),61882.50,20046.23,6575.31,309,101,2048,0,0,1,0,0,16436,0.885326,0.000000,0.000000,1.000000,,0,0,0,0,0,0,0
12004,518,em_bush_blackroses_02 (Instance 7),60957.89,20473.44,6560.00,203,82,2048,0,0,1,0,0,16437,2.744184,0.000000,0.000000,1.000000,,0,0,0,0,0,0,0
12005,518,em_bush_blackroses_02 (Instance 8),62239.96,21133.67,6520.00,145,82,2048,0,0,1,0,0,16438,2.531721,0.000000,0.000000,-1.000000,,0,0,0,0,0,0,0
12006,518,em_bush_blackroses_02 (Instance 9),60524.45,21236.08,6569.78,195,83,2048,0,0,1,0,0,16439,2.876686,0.000000,0.000000,1.000000,,0,0,0,0,0,0,0
12007,518,em_bush_blackroses_02 (Instance 10),60692.38,22014.84,6520.00,69,101,2048,0,0,1,0,0,16440,1.203636,0.000000,0.000000,-1.000000,,0,0,0,0,0,0,0
12008,518,em_bush_blackroses_02 (Instance 11),60700.79,22263.33,6520.00,204,80,2048,0,0,1,0,0,16441,2.722714,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
12009,518,em_bush_blackroses_02 (Instance 12),60348.91,23111.83,6520.00,150,91,2048,0,0,1,0,0,16442,2.618969,0.000000,0.000000,-1.000000,,0,0,0,0,0,0,0
12010,519,em_bush_blackroses_03 (Instance 1),62587.15,21620.15,6528.00,145,92,2048,0,0,1,0,0,16443,2.530954,0.000000,0.000000,-1.000000,,0,0,0,0,0,0,0
12011,518,em_bush_blackroses_02 (Instance 13),63104.40,20718.11,6634.29,263,80,2048,0,0,1,0,0,16444,1.692969,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
